date,equity
2021-10-22,108512.10547303411
2021-10-25,108512.10547303411
2021-10-26,108512.10547303411
2021-10-27,108512.10547303411
2021-10-28,108512.10547303411
2021-10-29,108512.10547303411
2021-11-01,108512.10547303411
2021-11-02,108512.10547303411
2021-11-03,108512.10547303411
2021-11-04,108512.10547303411
2021-11-05,108512.10547303411
2021-11-08,108512.10547303411
2021-11-09,108512.10547303411
2021-11-10,108512.10547303411
2021-11-11,108512.10547303411
2021-11-12,108512.10547303411
2021-11-15,108512.10547303411
2021-11-16,108512.10547303411
2021-11-17,108512.10547303411
2021-11-18,108512.10547303411
2021-11-19,108512.10547303411
2021-11-22,108512.10547303411
2021-11-23,108512.10547303411
2021-11-24,108512.10547303411
2021-11-26,108512.10547303411
2021-11-29,108512.10547303411
2021-11-30,108512.10547303411
2021-12-01,108512.10547303411
2021-12-02,108512.10547303411
2021-12-03,108512.10547303411
2021-12-06,108512.10547303411
2021-12-07,108512.10547303411
2021-12-08,108512.10547303411
2021-12-09,108512.10547303411
2021-12-10,108512.10547303411
2021-12-13,108512.10547303411
2021-12-14,108403.59336756107
2021-12-15,107925.98756675285
2021-12-16,110007.84597370634
2021-12-17,110448.71459164542
2021-12-20,109830.2742029185
2021-12-21,109475.13813584596
2021-12-22,110314.00162178771
2021-12-23,110901.81897120339
2021-12-27,110712.00396429353
2021-12-28,110840.58784158711
2021-12-29,110528.3105754447
2021-12-30,110993.6656656278
2021-12-31,111899.88937374999
2022-01-03,111899.88937374999
2022-01-04,111899.88937374999
2022-01-05,111899.88937374999
2022-01-06,111899.88937374999
2022-01-07,111899.88937374999
2022-01-10,111899.88937374999
2022-01-11,111899.88937374999
2022-01-12,111899.88937374999
2022-01-13,111899.88937374999
2022-01-14,111899.88937374999
2022-01-18,111899.88937374999
2022-01-19,111899.88937374999
2022-01-20,111899.88937374999
2022-01-21,111899.88937374999
2022-01-24,111899.88937374999
2022-01-25,111899.88937374999
2022-01-26,111899.88937374999
2022-01-27,111899.88937374999
2022-01-28,111899.88937374999
2022-01-31,111899.88937374999
2022-02-01,111899.88937374999
2022-02-02,111899.88937374999
2022-02-03,111899.88937374999
2022-02-04,111899.88937374999
2022-02-07,111899.88937374999
2022-02-08,111899.88937374999
2022-02-09,111899.88937374999
2022-02-10,111899.88937374999
2022-02-11,111899.88937374999
2022-02-14,111899.88937374999
2022-02-15,111899.88937374999
2022-02-16,111899.88937374999
2022-02-17,111899.88937374999
2022-02-18,111899.88937374999
2022-02-22,111899.88937374999
2022-02-23,111899.88937374999
2022-02-24,111899.88937374999
2022-02-25,111899.88937374999
2022-02-28,111899.88937374999
2022-03-01,111899.88937374999
2022-03-02,111899.88937374999
