date,equity
2022-10-25,87662.93852213303
2022-10-26,87662.93852213303
2022-10-27,87662.93852213303
2022-10-28,87662.93852213303
2022-10-31,87662.93852213303
2022-11-01,87662.93852213303
2022-11-02,87662.93852213303
2022-11-03,87662.93852213303
2022-11-04,87662.93852213303
2022-11-07,87662.93852213303
2022-11-08,87662.93852213303
2022-11-09,87662.93852213303
2022-11-10,87662.93852213303
2022-11-11,87662.93852213303
2022-11-14,87662.93852213303
2022-11-15,87662.93852213303
2022-11-16,87662.93852213303
2022-11-17,87662.93852213303
2022-11-18,87662.93852213303
2022-11-21,87662.93852213303
2022-11-22,87662.93852213303
2022-11-23,87662.93852213303
2022-11-25,87662.93852213303
2022-11-28,87662.93852213303
2022-11-29,87662.93852213303
2022-11-30,87662.93852213303
2022-12-01,87662.93852213303
2022-12-02,87662.93852213303
2022-12-05,87662.93852213303
2022-12-06,87662.93852213303
2022-12-07,87662.93852213303
2022-12-08,87662.93852213303
2022-12-09,87662.93852213303
2022-12-12,87662.93852213303
2022-12-13,87662.93852213303
2022-12-14,87662.93852213303
2022-12-15,87662.93852213303
2022-12-16,87662.93852213303
2022-12-19,87662.93852213303
2022-12-20,87662.93852213303
2022-12-21,87662.93852213303
2022-12-22,87662.93852213303
2022-12-23,87662.93852213303
2022-12-27,87662.93852213303
2022-12-28,87662.93852213303
2022-12-29,87662.93852213303
2022-12-30,87662.93852213303
2023-01-03,87662.93852213303
2023-01-04,87662.93852213303
2023-01-05,87662.93852213303
2023-01-06,87662.93852213303
2023-01-09,87662.93852213303
2023-01-10,87662.93852213303
2023-01-11,87662.93852213303
2023-01-12,87662.93852213303
2023-01-13,87662.93852213303
2023-01-17,87662.93852213303
2023-01-18,87662.93852213303
2023-01-19,87662.93852213303
2023-01-20,87662.93852213303
2023-01-23,87662.93852213303
2023-01-24,87662.93852213303
2023-01-25,87662.93852213303
2023-01-26,87662.93852213303
2023-01-27,87662.93852213303
2023-01-30,87662.93852213303
2023-01-31,87662.93852213303
2023-02-01,87662.93852213303
2023-02-02,87662.93852213303
2023-02-03,87662.93852213303
2023-02-06,87662.93852213303
2023-02-07,87662.93852213303
2023-02-08,87662.93852213303
2023-02-09,87662.93852213303
2023-02-10,87662.93852213303
2023-02-13,87662.93852213303
2023-02-14,87662.93852213303
2023-02-15,87662.93852213303
2023-02-16,87662.93852213303
2023-02-17,87662.93852213303
2023-02-21,87662.93852213303
2023-02-22,87662.93852213303
2023-02-23,87662.93852213303
2023-02-24,87662.93852213303
2023-02-27,87662.93852213303
2023-02-28,87662.93852213303
2023-03-01,87662.93852213303
2023-03-02,87662.93852213303
2023-03-03,87662.93852213303
2023-03-06,87662.93852213303
2023-03-07,87662.93852213303
2023-03-08,87662.93852213303
2023-03-09,87662.93852213303
2023-03-10,87662.93852213303
2023-03-13,87662.93852213303
2023-03-14,87662.93852213303
2023-03-15,87662.93852213303
2023-03-16,87662.93852213303
2023-03-17,87662.93852213303
2023-03-20,87662.93852213303
2023-03-21,87662.93852213303
2023-03-22,87662.93852213303
2023-03-23,87662.93852213303
2023-03-24,87662.93852213303
2023-03-27,87662.93852213303
2023-03-28,87662.93852213303
2023-03-29,87662.93852213303
2023-03-30,87662.93852213303
2023-03-31,87662.93852213303
2023-04-03,87662.93852213303
2023-04-04,87662.93852213303
2023-04-05,87662.93852213303
2023-04-06,87662.93852213303
2023-04-10,87662.93852213303
2023-04-11,87662.93852213303
2023-04-12,87662.93852213303
2023-04-13,87662.93852213303
2023-04-14,87662.93852213303
2023-04-17,87662.93852213303
2023-04-18,87662.93852213303
2023-04-19,87662.93852213303
2023-04-20,87662.93852213303
2023-04-21,87662.93852213303
2023-04-24,87662.93852213303
2023-04-25,87662.93852213303
2023-04-26,87662.93852213303
2023-04-27,87662.93852213303
2023-04-28,87662.93852213303
2023-05-01,87662.93852213303
2023-05-02,87662.93852213303
2023-05-03,87662.93852213303
2023-05-04,87662.93852213303
2023-05-05,87662.93852213303
2023-05-08,87662.93852213303
2023-05-09,87662.93852213303
2023-05-10,87662.93852213303
2023-05-11,87662.93852213303
2023-05-12,87662.93852213303
2023-05-15,87662.93852213303
2023-05-16,87662.93852213303
2023-05-17,87662.93852213303
2023-05-18,87662.93852213303
2023-05-19,87662.93852213303
2023-05-22,87662.93852213303
2023-05-23,87662.93852213303
2023-05-24,87662.93852213303
2023-05-25,87662.93852213303
2023-05-26,87662.93852213303
2023-05-30,87662.93852213303
2023-05-31,87662.93852213303
2023-06-01,87662.93852213303
2023-06-02,87662.93852213303
2023-06-05,87662.93852213303
2023-06-06,87662.93852213303
2023-06-07,87662.93852213303
2023-06-08,87662.93852213303
2023-06-09,87662.93852213303
2023-06-12,87662.93852213303
2023-06-13,87662.93852213303
2023-06-14,87662.93852213303
2023-06-15,87662.93852213303
2023-06-16,87662.93852213303
2023-06-20,87662.93852213303
2023-06-21,87662.93852213303
2023-06-22,87662.93852213303
2023-06-23,87662.93852213303
2023-06-26,87662.93852213303
2023-06-27,87662.93852213303
2023-06-28,87662.93852213303
2023-06-29,87662.93852213303
2023-06-30,87662.93852213303
2023-07-03,87662.93852213303
2023-07-05,87662.93852213303
2023-07-06,87662.93852213303
2023-07-07,87662.93852213303
2023-07-10,87662.93852213303
2023-07-11,87662.93852213303
2023-07-12,87662.93852213303
2023-07-13,87662.93852213303
2023-07-14,87662.93852213303
2023-07-17,87662.93852213303
2023-07-18,87662.93852213303
2023-07-19,87662.93852213303
2023-07-20,87662.93852213303
2023-07-21,87662.93852213303
2023-07-24,87662.93852213303
2023-07-25,87662.93852213303
2023-07-26,87662.93852213303
2023-07-27,87662.93852213303
2023-07-28,87662.93852213303
2023-07-31,87662.93852213303
2023-08-01,87662.93852213303
2023-08-02,87662.93852213303
2023-08-03,87662.93852213303
2023-08-04,87662.93852213303
